POLICY_ID,CLAIM_NB,CLAIM_TOTAL_AMOUNT
1164329,1,91.66
1164339,1,1128.12
1164352,1,77.48
1164417,1,65.64
1164445,1,1128.0
1164530,1,1128.12
1164556,1,237.73
1164582,1,1128.0
1164660,1,1128.0
1164662,1,1426.08
1164710,1,1128.12
1164731,1,1128.0
1164754,1,1128.12
1164779,1,1128.0
1164792,1,516.63
1164836,1,2032.86
1164844,1,1273.44
1164856,1,1128.12
1164888,1,79.56
1164940,1,72.93
1164984,2,2256.24
1165019,1,1128.12
1165091,1,2652.61
1165142,1,72.57
1165149,1,519.14
1165168,1,54.28
1165194,1,335.63
1165224,1,337.82
1165276,1,1128.0
1165313,1,491.34
1165338,1,42.86
1165351,1,139.26
1165378,1,835.82
1165419,1,1128.0
1165462,1,79.55
1165467,1,1128.12
1165579,1,1029.51
1165746,1,1910.96
1165775,1,1128.0
1165852,1,567.52
1165859,1,1128.12
1165952,1,1920.56
1165955,1,1128.12
1165969,1,1128.12
1166008,1,1018.8
1166039,1,71.65
1166070,1,85.59
1166097,1,1128.0
1166104,1,413.86
1166179,1,179.55
1166223,1,564.06
1166298,1,1128.12
1166336,2,3259.04
1166352,1,2896.53
1166361,1,1944.84
1166389,1,1128.0
1166428,1,76.94
1166463,1,2666.0
1166476,1,564.0
1166670,1,1128.12
1166674,1,1128.12
1166712,1,1128.12
1166728,1,1128.0
1166797,1,228.67
1166802,1,874.01
1166864,1,1128.12
1166884,1,1128.0
1166951,1,1314.89
1166957,1,519.09
1166958,1,4915.91
1167109,1,1128.12
1167250,1,1435.31
1167341,1,1128.12
1167360,1,1128.12
1167364,1,32.82
1167367,1,1441.13
1167401,1,1128.12
1167470,1,1280.02
1167475,1,479.76
1167484,1,1128.12
1167555,1,1128.12
1167590,1,1128.12
1167620,1,418.48
1167633,1,2082.04
1167638,1,5.79
1167721,1,1128.12
1167753,1,103.73
1167786,1,464.35
1167804,1,1128.0
1167859,1,2128.53
1167966,1,96.24
1168011,1,1128.12
1168060,1,1524.49
1168072,1,1128.0
1168106,1,615.19
1168143,1,1128.0
1168153,1,1695.82
1168202,1,2411.65
1168238,1,1128.12
1168278,1,1900.79
1168552,1,1128.12
1168561,1,1128.12
1168571,1,1128.0
1168575,1,701.27
1168793,1,1128.12
1168866,1,1194.7
1168872,1,1128.12
1168926,1,2827.65
1169006,1,60.09
1169013,1,1075.68
1169149,1,1128.12
1169190,1,1128.12
1169200,1,115.51
1169232,1,63.82
1169238,1,994.46
1169285,1,77.67
1169314,1,1822.01
1169404,1,1128.12
1169462,1,564.0
1169486,1,97.79
1169502,1,2583.45
1169591,1,1128.0
1169644,1,620.84
1169705,2,308.92
1169761,1,73.52
1169847,1,47.2
1169853,1,1128.12
1169876,1,1128.0
1169901,1,1128.0
1169920,1,130.66
1169947,1,380.11
1169972,1,1128.0
1170123,1,1128.12
1170174,1,73.53
1170203,1,1204.58
1170241,1,649.37
1170248,1,1128.12
1170271,1,411.0
1170278,1,927.21
1170485,1,1128.12
1170531,1,279.75
1170545,1,152.45
1170565,1,2125.68
1170590,1,1128.0
1170598,1,740.88
1170743,1,1128.12
1170781,1,1128.12
1170795,1,534.99
1170810,1,733.66
1170895,1,1128.12
1170950,1,558.34
1170956,1,1128.12
1170992,1,1128.12
1171016,1,1128.0
1171061,1,2966.61
1171111,1,4052.09
1171117,1,1128.12
1171119,1,1128.0
1171129,1,627.16
1171205,1,4520.61
1171304,1,1128.0
1171342,1,1128.12
1171363,1,1128.0
1171403,1,1128.12
1171508,1,1128.0
1171537,1,708.58
1171540,1,1128.12
1171542,1,1128.12
1171656,1,5701.59
1171679,1,1128.12
1171837,1,1295.81
1171887,1,701.36
1171939,1,118.51
1171997,1,1128.12
1172037,1,2667.86
1172062,1,79.55
1172067,1,2014.48
1172074,1,1128.12
1172075,1,1128.0
1172085,1,1128.12
1172089,1,79.55
1172098,1,3753.92
1172223,1,1128.0
1172256,1,1128.0
1172266,1,1128.12
1172296,1,337.66
1172329,1,69.07
1172647,1,1128.12
1172738,1,1128.12
1172756,1,1948.55
1172893,1,20034.96
1172901,1,163.61
1172909,1,235.3
1172920,1,1128.12
1172947,1,1281.0
1172958,1,1128.0
1173031,1,257.14
1173047,1,68.44
1173075,1,3761.41
1173096,1,1079.18
1173132,1,57.79
1173174,1,1128.12
1173272,1,1128.12
1173293,1,1814.67
1173301,1,312.22
1173340,1,176.15
1173345,1,2396.61
1173357,2,9802.75
1173517,1,1033.53
1173557,1,1128.0
1173590,1,1128.0
1173632,1,164.79
1173644,1,1293.28
1173684,1,1484.03
1173745,1,1716.95
1173770,1,1384.1
1173841,1,5984.85
1173875,1,1128.12
1173968,1,1128.0
1173999,1,1128.12
1174044,1,331.44
1174110,1,72.8
1174212,1,67.44
1174238,1,1128.0
1174299,1,70.67
1174356,1,1175.92
1174358,1,178.26
1174421,1,1989.66
1174425,1,1411.92
1174457,1,208.14
1174560,1,1128.12
1174563,1,203.75
1174572,1,1128.12
1174663,1,1128.12
1174691,1,472.31
1174724,1,1128.12
1174742,1,1403.47
1174756,1,1128.12
1174789,1,1128.12
1174811,1,1128.12
1174931,1,200.0
1174984,1,9500.0
1175031,1,1171.81
1175037,1,444.53
1175059,1,1128.0
1175097,1,2381.05
1175109,1,1128.12
1175139,1,296.52
1175282,1,171.52
1175344,1,1128.0
1175350,1,1128.0
1175353,1,27.71
1175376,1,86.39
1175389,1,1128.0
1175402,1,576.27
1175510,1,52.91
1175558,1,703.83
1175601,2,143.36
1175604,1,1128.12
1175626,1,284.04
1175739,1,1128.12
1175788,1,1128.12
1175797,1,76.59
1175840,1,63.82
1176001,1,1128.0
1176009,1,1128.12
1176024,1,1128.12
1176037,1,2787.19
1176052,1,1128.0
1176070,1,6300.33
1176090,1,1455.72
1176097,1,42.71
1176113,1,182.94
1176124,1,1128.0
1176132,1,1128.12
1176150,1,1128.12
1176168,1,366.15
1176249,1,254.17
1176264,1,1128.12
1176298,1,1128.12
1176351,1,1456.53
1176376,1,6413.3
1176406,1,907.36
1176408,1,1384.92
1176422,1,1241.53
1176427,1,1128.0
1176467,1,1128.12
1176501,1,1128.0
1176504,1,1807.03
1176545,1,1128.0
1176566,1,1128.12
1176582,1,1128.12
1176592,1,1128.0
1176613,1,2914.98
1176624,2,6635.45
1176631,1,1128.12
1176655,1,101.13
1176674,1,1505.65
1176707,1,1128.12
1176729,1,1128.12
1176741,1,2379.42
1176746,1,922.36
1176759,2,2027.9899999999998
1176790,1,1128.12
1176839,2,1906.56
1176844,1,1128.12
1176858,1,1478.34
1176903,1,72.94
1176931,1,199.4
1176976,1,1128.0
1176991,1,1128.12
1176992,1,2469.42
1177020,1,76.63
1177031,1,69.29
1177049,1,1388.24
1177067,1,83.85
1177078,1,7208.85
1177088,1,3059.8
1177094,1,598.3
1177177,1,445.18
1177192,1,1128.12
1177223,1,239.37
1177237,1,641.76
1177253,1,2066.51
1177322,1,28614.67
1177328,1,1128.0
1177355,1,111.94
1177363,1,1128.0
1177489,1,1128.12
1177548,1,761.31
1177558,1,1128.12
1177597,1,1128.12
1177747,1,1128.12
1177766,1,1128.12
1177794,1,1128.12
1177885,1,1128.0
1177938,1,1128.12
1177940,1,1128.12
1177968,1,1690.92
1178038,1,1933.64
1178110,1,1128.0
1178135,1,1128.12
1178170,1,1128.12
1178189,1,2704.66
1178204,1,1128.12
1178221,1,1128.12
1178268,1,1711.64
1178316,2,2343.38
1178325,1,1628.21
1178333,1,671.27
1178335,1,3408.68
1178349,1,1128.12
1178389,1,735.55
1178433,1,63.86
1178470,1,1128.12
1178474,1,1905.57
1178531,2,1760.73
1178546,1,657.18
1178549,1,89.82
1178559,1,1128.0
1178586,1,752.17
1178614,1,1128.12
1178616,1,73.84
1178680,2,4150.88
1178691,1,430.09
1178694,1,3164.83
1178704,1,1520.37
1178750,1,522.43
1178796,2,2256.12
1178819,1,1128.12
1178834,1,1497.88
1178846,1,1160.0
1178852,1,3157.17
1178856,1,440.33
1178895,1,1470.51
1178934,2,1494.29
1178952,1,1128.12
1178977,1,1128.12
1178984,1,1225.95
1179004,1,268.98
1179022,1,1128.0
1179051,1,1128.12
1179070,1,1558.3
1179077,1,1128.0
1179082,2,849.8100000000001
1179086,2,2256.24
1179145,1,1350.14
1179149,1,222.88
1179150,1,107.15
1179168,1,1128.0
1179171,1,2925.23
1179182,1,1808.27
1179190,2,1886.8
1179205,1,1128.12
1179227,1,1415.46
1179241,1,1128.0
1179248,1,1428.0
1179250,1,1128.12
1179270,1,1128.12
1179295,1,1943.27
1179298,1,1652.12
1179305,1,1128.0
1179345,1,1128.0
1179358,1,80.9
1179370,1,75.47
1179379,1,10407.07
1179400,1,5279.93
1179401,1,564.0
1179405,1,782.85
1179409,1,584.8
1179427,1,1098.73
1179428,1,1128.0
1179437,1,1128.0
1179454,1,1128.0
1179480,1,1806.32
1179536,1,70.64
1179569,1,264.49
1179582,1,9700.0
1179586,1,1169.96
1179596,1,1128.0
1179606,1,666.99
1179622,1,1128.0
1179654,1,74.45
1179656,1,1313.72
1179660,1,518.48
1179717,1,15000.0
1179723,1,126.72
1179748,1,5000.0
1179878,1,254.25
1179933,1,1129.9
1179937,1,431.21
1180024,1,67.42
1180027,1,2359.27
1180084,1,953.36
1180131,2,1409.99
1180151,1,319.06
1180168,1,1397.04
1180228,1,1538.07
1180251,1,1882.49
1180278,1,3895.8
1180318,1,2494.04
1180436,1,2812.8
1180442,1,1938.94
1180472,1,1659.58
1180480,1,2401.17
1180543,1,788.05
1180578,1,752.88
1180594,1,92.99
1180597,1,3000.0
1180610,1,6860.21
1180636,1,4839.91
1180690,1,1524.49
1180713,1,931.52
1180781,1,6734.3
1180782,1,374.31
1180802,1,3359.82
1180811,1,121.96
1180812,1,1942.28
1180879,1,1431.8
1180881,2,2691.19
1180892,1,186.89
1180898,1,738.92
1180905,1,550.53
1180917,1,533.94
1180918,1,1056.17
1181017,2,4370.72
1181044,1,6860.21
1181068,2,2323.33
1181119,1,2094.95
1181182,1,1083.42
1181183,1,369.0
1181191,3,5613.02
1181317,1,4326.29
1181329,1,206.0
1181332,1,2612.22
1181355,1,2082.96
1181387,1,3456.07
1181394,2,4917.82
1181459,1,1613.32
1181498,1,1139.71
1181517,1,1356.46
1181523,1,1568.06
1181567,2,2358.01
1181588,2,2836.74
1181592,1,453.81
1181606,1,3826.38
1181611,1,80.22
1181616,1,685.72
1181640,1,3942.76
1181655,1,695.02
1181656,2,1795.61
1181678,1,20000.0
1181688,2,2226.19
1181710,1,6860.21
1181716,1,1008.7
1181772,1,2740.39
1181787,1,1786.64
1181813,1,74.45
1181878,1,2458.69
1181883,1,77.29
1181896,1,69.53
1181906,1,357.09
1181933,1,1072.26
1181949,1,514.6
1181960,1,1524.49
1182023,1,844.07
1182029,1,6514.24
1182054,1,11172.1
1182106,1,12000.0
1182146,1,69.29
1182150,1,3800.0
1182173,1,4718.02
1182205,1,3000.0
1182246,2,3596.75
1182255,1,1459.16
1182288,1,661.12
1182289,1,990.19
1182318,2,1511.19
1182346,1,989.53
1182348,1,1769.92
1182379,1,1500.0
1182407,1,2149.87
1182491,1,480.89
1182501,2,1679.74
1182521,1,354.53
1182556,1,5057.23
1182591,1,864.51
1182604,1,1500.0
1182606,1,69.5
1182629,1,1411.27
1182697,1,1230.47
1182706,1,65.82
1182717,1,283.98
1182725,1,1386.94
1182750,1,456.74
1182782,1,678.56
1182874,1,792.95
1182908,1,234.55
1182911,1,1555.4
1182929,1,1653.4
1182955,1,483.82
1182957,1,842.87
1182958,1,68.45
1182977,1,1834.98
1182985,1,1103.66
1183029,1,757.41
1183043,1,1602.64
1183102,1,2548.95
1183142,1,3000.0
1183146,1,344.45
1183181,2,1935.6000000000001
1183244,1,9260.57
1183265,1,1662.53
1183303,1,973.9
1183308,2,1757.88
1183324,1,1331.43
1183393,1,558.63
1183406,1,354.2
1183434,1,705.02
1183461,1,179.19
1183462,1,1866.36
1183487,1,810.64
1183506,1,1565.83
1183526,1,1072.48
1183531,1,100.1
1183582,1,2305.03
1183585,1,845.81
1183616,1,812.35
1183625,1,1500.0
1183626,1,4043.67
1183671,1,2421.14
1183688,1,2058.06
1183701,1,295.02
1183718,1,4000.0
1183746,1,12479.75
1183751,2,3247.24
1183754,1,912.54
1183758,1,72.93
1183776,1,1600.12
1183837,1,503.21
1183887,1,1258.01
1183892,1,730.25
1183923,1,2295.33
1183925,1,368.01
1183982,1,905.29
1183988,1,480.57
1184070,1,3885.28
1184117,1,753.19
1184122,1,69.51
1184151,1,354.23
1184221,1,624.36
1184280,1,245.27
1184330,1,2556.43
1184333,1,1104.67
1184595,1,728.26
1184627,1,2076.15
1184648,2,4138.64
1184673,1,1856.66
1184690,1,817.44
1184696,1,2090.73
1184712,1,538.68
1184717,1,1006.35
1184756,1,2357.45
1184773,1,907.1
1184779,1,682.82
1184801,2,1282.98
1184803,1,670.61
1184866,2,1595.46
1184881,1,1100.56
1184887,1,1833.96
1184902,1,1011.79
1184965,1,362.9
1185035,1,725.28
1185044,1,80.22
1185046,1,492.32
1185059,1,1600.3
1185083,1,69.5
1185098,1,1528.49
1185177,1,2920.67
1185193,1,4400.0
1185260,1,271.36
1185271,1,1469.51
1185288,1,231.21
1185344,1,2031.57
1185351,1,580.86
1185363,1,1886.78
1185378,1,2456.22
1185403,1,300.53
1185417,1,1271.11
1185427,1,800.0
1185529,3,316.1
1185553,1,5832.39
1185579,1,1836.38
1185616,1,7040.79
1185621,1,6485.94
1185625,1,1453.86
1185663,1,931.73
1185690,1,69.51
1185711,1,651.91
1185731,1,1875.66
1185744,1,3874.96
1185752,1,825.48
1185755,1,1500.0
1185759,1,2060.48
1185779,1,8488.59
1185786,1,203.31
1185818,1,323.31
1185883,1,539.97
1185909,1,290.22
1185926,1,349.37
1185944,1,899.18
1185963,1,1638.33
1185972,1,426.86
1186032,1,613.63
1186078,1,730.13
1186095,1,6800.0
1186096,1,589.86
1186099,1,3052.42
1186116,1,1380.65
1186172,1,590.74
1186178,1,1796.65
1186184,1,688.85
1186191,2,2051.98
1186195,1,563.5
1186266,1,71.64
1186304,1,7000.0
1186331,1,1353.83
1186344,1,794.83
1186355,1,510.08
1186366,1,2051.19
1186380,1,5103.64
1186385,1,180.83
1186405,1,709.11
1186425,1,181.02
1186432,1,73.66
1186435,1,1958.09
1186462,1,1147.18
1186479,1,1462.7
1186480,1,1905.61
1186509,1,1030.26
1186525,1,519.13
1186544,1,597.2
1186565,1,2269.32
1186570,1,902.91
1186642,1,1200.0
1186664,1,2169.63
1186681,1,3656.58
1186738,1,223.84
1186742,1,676.76
1186749,1,250.0
1186763,2,1238.74
1186778,1,80.22
1186793,1,2043.12
1186800,1,651.93
1186839,1,674.1
1186848,1,905.0
1186852,1,1500.0
1186870,1,84.42
1186874,1,211.76
1186880,1,95.36
1186931,1,1806.3
1186988,1,295.82
1187001,2,2157.53
1187007,2,583.62
1187011,1,138.76
1187035,2,2590.43
1187041,1,1373.66
1187063,1,2191.31
1187067,1,491.72
1187088,1,1203.7
1187092,1,185.4
1187093,1,1189.9
1187103,2,2613.8500000000004
1187105,1,3402.94
1187247,1,7000.0
1187281,1,1500.0
1187285,1,6156.66
1187326,1,258.36
1187328,1,1051.83
1187339,1,1747.65
1187371,1,1914.48
1187386,1,1500.0
1187414,1,785.95
1187448,2,2784.21
1187469,1,1590.96
1187475,1,382.19
1187573,1,629.49
1187575,1,1385.33
1187587,1,1354.81
1187608,1,1215.08
1187661,1,443.38
1187685,1,83.0
1187689,1,455.94
1187696,1,222.06
1187705,1,391.65
1187790,1,2918.12
1187860,1,1555.66
1187905,2,10796.05
1187909,1,75.11
1187950,1,664.46
1187975,1,1531.8
1188053,1,1570.49
1188085,1,2767.52
1188137,2,1275.11
1188138,1,9064.65
1188146,1,1415.02
1188212,1,1681.45
1188233,1,1212.29
1188267,1,1109.44
1188280,1,742.0
1188339,1,357.37
1188350,1,2029.35
1188572,1,1618.31
1188600,1,1590.36
1188607,1,958.58
1188609,1,1021.76
1188631,1,1244.55
1188642,1,867.71
1188670,1,1718.81
1188702,1,2438.82
1188708,1,68700.0
1188710,1,858.16
1188724,1,1311.04
1188726,1,992.1
1188747,1,1073.24
1188755,1,812.05
1188784,1,77.49
1188811,2,1361.5
1188815,2,11191.87
1188843,1,1589.55
1188844,1,4916.0
1188962,2,15104.75
1188980,1,570.82
1189019,1,225.38
1189033,1,507.24
1189062,1,2303.28
1189072,2,1033.18
1189093,1,2359.65
1189122,1,271.04
1189146,1,1500.0
1189149,1,904.41
1189164,1,1086.79
1189255,1,844.09
1189368,1,1500.0
1189378,1,1104.82
1189388,1,1638.42
1189471,1,1202.41
1189485,1,974.42
1189500,1,1500.0
1189505,1,45000.0
1189539,1,10000.0
1189540,1,1215.17
1189553,1,6693.26
1189555,1,457.48
1189586,1,2653.13
1189613,1,316.22
1189757,1,1077.84
1189839,1,2233.67
1189841,1,2774.09
1189849,1,907.58
1189859,1,2806.79
1189882,1,617.75
1189908,1,1517.46
1189915,1,5082.38
1189982,1,83.72
1189984,1,769.47
1190073,1,1915.02
1190098,1,1549.25
1190114,1,71.76
1190125,1,415.16
1190133,1,2096.75
1190140,1,313.0
1190155,1,498.97
1190157,1,4666.65
1190181,1,824.21
1190198,1,1030.9
1190208,1,1900.26
1190233,3,28650.0
1190234,1,1500.0
1190267,1,2449.27
1190271,1,73.66
1190273,1,892.98
1190290,1,1038.53
1190323,1,514.96
1190363,1,902.23
1190373,1,618.97
1190396,1,104.42
1190406,1,2199.39
1190499,1,2200.0
1190504,1,591.12
1190521,1,809.72
1190533,1,637.48
1190537,1,1297.4
1190549,1,778.5
1190579,1,679.69
1190640,1,1442.41
1190692,2,3027.25
1190700,1,1134.37
1190732,1,750.78
1190737,1,4274.66
1190787,1,631.82
1190790,1,1182.06
1190808,1,261.88
1190812,1,1275.51
1190826,1,2508.24
1190855,1,548.52
1190871,1,12.02
1190874,1,716.71
1190907,1,1069.41
1190919,1,297.45
1190927,2,1943.42
1190948,1,565.75
1190962,1,737.35
1190978,1,559.17
1190984,1,692.71
1191037,2,1985.54
1191039,1,587.89
1191063,1,1515.36
1191096,1,6000.0
1191103,1,3687.17
1191136,1,80.73
1191183,1,22000.0
1191226,1,450.66
1191310,1,438.24
1191329,1,700.41
1191340,1,716.88
1191401,1,527.71
1191415,1,858.83
1191429,1,1774.05
1191443,1,135.84
1191454,1,458.81
1191466,1,2082.96
1191481,1,2788.16
1191486,1,7000.0
1191519,1,4531.49
1191558,1,2974.13
1191675,1,1404.26
1191714,1,290.81
1191984,1,518.73
1191990,1,1194.92
1192041,1,293.56
1192240,1,265.08
1192268,1,1908.07
1192305,1,745.52
1192325,1,810.7
1192335,1,272.84
1192349,1,531.18
1192374,1,50.12
1192393,1,2024.48
1192398,1,7000.0
1192430,1,1557.39
1192445,1,1754.42
1192483,1,12000.0
1192485,1,1384.0
1192502,1,298.52
1192556,1,381.9
1192566,1,2122.95
1192648,1,850.65
1192659,1,737.81
1192667,1,19836.99
1192677,1,3000.0
1192678,1,1184.05
1192698,1,1874.58
1192699,1,722.97
1192725,1,1643.05
1192737,1,1225.22
1192752,1,1067.33
1192786,1,4000.0
1192821,1,287.48
1192823,1,1759.59
1192841,1,4987.99
1192866,1,3156.19
1192879,1,660.92
1192935,1,2003.38
1192936,1,1614.74
1192956,1,2958.42
1192979,1,1668.62
1193007,1,368.58
1193053,1,1057.91
1193057,1,552.56
1193090,1,1414.81
1193095,1,10232.07
1193181,1,735.36
1193182,1,60.53
1193209,1,2410.96
1193238,1,2390.63
1193247,1,1187.05
1193279,1,869.92
1193287,1,2335.06
1193288,1,76.53
1193289,1,269.44
1193290,1,5846.08
1193317,1,2648.3
1193321,1,522.34
1193328,1,871.21
1193372,1,3000.0
1193425,1,386.16
1193437,1,125.07
1193460,1,78.34
1193471,1,399.31
1193530,1,2603.1
1193538,1,5918.88
1193561,1,218.79
1193581,1,844.46
1193604,1,1367.51
1193649,1,1054.88
1193709,1,1688.6
1193818,1,273.51
1193836,1,71.64
1193875,1,770.36
1194018,1,2310.82
1194042,1,2476.8
1194154,1,328.42
1194164,1,653.87
1194167,1,1105.37
1194184,1,750.11
1194323,1,5000.0
1194359,1,2693.59
1194370,1,3048.98
1194371,1,298.25
1194415,1,3072.0
1194416,1,400.0
1194465,1,1032.63
1194474,1,1000.0
1194500,1,550.0
1194587,1,8000.0
1194616,1,492.82
1194626,1,373.23
1194627,1,3715.61
1194667,1,2720.03
1194722,1,6860.21
1194758,1,1674.87
1194766,1,678.54
1194824,1,483.05
1194971,1,11006.02
1194986,1,1270.64
1194991,1,524.42
1195066,1,1844.82
1195072,1,1025.55
1195095,1,735.31
1195113,1,8254.63
1195171,1,1055.51
1195182,1,1063.3
1195208,1,2100.0
1195211,1,1384.02
1195233,1,1865.01
1195283,1,792.12
1195347,1,839.2
1195351,1,417.12
1195354,1,612.0
1195373,1,929.98
1195376,1,1352.6
1195380,2,12694.13
1195392,1,751.64
1195401,1,3275.53
1195412,1,571.38
1195472,1,155.34
1195498,1,1526.18
1195518,1,2227.07
1195595,1,1085.06
1195607,1,1683.52
1195620,1,937.58
1195627,1,801.66
1195633,1,1608.22
1195660,1,259.16
1195691,1,1434.55
1195722,2,3625.92
1195724,1,1360.19
1195771,1,701.76
1195799,1,1500.0
1195800,1,2160.55
1195815,1,235.2
1195816,1,61.16
1195824,1,106.0
1195867,1,865.59
1195911,1,793.89
1196029,1,1018.95
1196059,1,337.04
1196114,1,4436.44
1196150,1,247.9
1196404,1,280.49
1196428,1,959.16
1196460,2,28970.89
1196466,1,4849.93
1196471,1,474.87
1196474,1,809.72
1196477,2,3507.5600000000004
1196480,1,1761.3
1196484,1,4000.0
1196529,1,2764.83
1196556,1,65.09
1196570,1,1000.0
1196599,1,500.0
1196626,1,652.36
1196630,1,794.63
1196656,1,937.21
1196670,1,1500.0
1196684,1,1905.23
1196685,1,875.74
1196727,1,521.42
1196741,1,2500.0
1196753,3,1269.27
1196769,1,76.25
1196770,1,71.7
1196779,1,1896.47
1196823,1,9000.0
1196873,1,2418.73
1196926,2,5395.22
1196945,1,1172.06
1196985,2,3069.51
1196989,1,981.85
1197007,1,3292.92
1197011,1,30.44
1197022,1,565.55
1197063,2,1679.59
1197073,1,1904.0
1197080,1,5597.14
1197154,1,1109.07
1197169,1,300.1
1197195,1,970.75
1197211,1,82.46
1197222,2,4933.780000000001
1197236,1,173.52
1197306,1,1263.5
1197320,1,659.98
1197336,1,2040.9
1197381,1,80.05
1197405,1,188.27
1197414,1,78.34
1197432,1,2794.92
1197449,2,7615.599999999999
1197490,2,3102.3100000000004
1197524,1,4447.19
1197531,2,3912.56
1197539,1,6485.38
1197625,1,71.64
1197658,1,2726.83
1197661,1,107.69
1197689,1,2784.69
1197691,1,971.99
1197722,1,1127.64
1197739,1,319.08
1197749,1,1833.09
1197759,1,3499.83
1197793,1,2502.02
1197818,1,2702.33
1197833,2,2537.52
1197859,1,6000.0
1197871,1,1095.6
1197916,1,4500.0
1197924,1,385.0
1197979,1,530.39
1198055,1,588.48
1198099,1,1171.83
1198112,2,5257.280000000001
1198123,1,3530.7
1198137,1,1241.95
1198154,1,850.23
1198162,1,4042.79
1198171,1,10000.0
1198178,1,1925.26
1198266,1,955.31
1198289,1,1771.45
1198293,1,239.3
1198295,1,521.81
1198313,1,4000.0
1198318,1,316.58
1198348,1,1800.0
1198386,1,707.66
1198394,1,1622.68
1198395,1,9500.0
1198409,1,6221.14
1198442,1,346.88
1198444,1,4632.63
1198458,1,2700.0
1198471,2,4646.38
1198476,1,1080.65
1198479,1,72.96
1198499,2,1053.3899999999999
1198531,1,2789.9
1198573,1,71.64
1198582,1,2221.14
1198585,1,1014.85
1198598,1,725.61
1198606,1,753.33
1198615,1,153.97
1198627,1,277.74
1198644,1,303.79
1198678,1,7000.0
1198680,2,1995.99
1198747,1,866.65
1198755,1,543.22
1198759,1,329.5
1198789,1,4000.0
1198833,1,2453.92
1198835,1,5720.76
1198862,1,1185.02
1198866,1,5711.7
1198900,1,743.45
1198905,1,360.51
1198912,1,1500.0
1198961,1,91.31
2000032,1,1172.0
2000073,1,1450.14
2000091,1,1172.0
2000189,1,1172.0
2000199,1,1172.0
2000237,1,1172.0
2000290,1,556.14
2000373,1,1172.0
2000414,1,540.36
2000445,1,1172.0
2000583,1,1172.0
2000691,1,1036.0
2000742,1,1172.0
2000875,1,1172.0
2000888,1,1172.0
2000937,1,1172.0
2000995,1,1172.0
2001039,1,1172.0
2001075,1,1172.0
2001322,1,1172.0
2001329,2,1843.8600000000001
2001401,1,1172.0
2001431,1,586.0
2001446,1,1172.0
2001448,1,1172.0
2001654,1,1172.0
2001674,1,1172.0
2001691,1,502.13
2001718,1,1172.0
2001774,1,1172.0
2001824,2,4390.2
2001855,1,1172.0
2001876,1,1272.95
2001897,1,1172.0
2002080,1,1172.0
2002120,1,1172.0
2002145,1,356.68
2002157,1,586.0
2002243,1,20202.97
2002315,1,586.0
2002447,1,1172.0
2002740,1,1172.0
2002749,2,10966.6
2002825,1,2216.14
2002846,2,1758.0
2002885,2,1205.1
2002890,1,586.0
2003158,1,1172.0
2003277,1,1172.0
2003491,1,2344.0
2003524,1,1172.0
2003714,1,2600.35
2003777,1,1172.0
2003808,1,1172.0
2003922,1,235.27
2003937,1,1172.0
2004010,2,1760.1399999999999
2004056,1,1172.0
2004075,1,1172.0
2004116,1,1172.0
2004191,1,1172.0
2004363,1,586.0
2004365,1,1172.0
2004566,1,1172.0
2004580,1,1172.0
2004659,1,2390.77
2004715,1,1172.0
2004764,2,17420.91
2004794,1,1172.0
2004978,2,1758.0
2005092,1,728.66
2005151,1,238.0
2005167,1,1172.0
2005508,1,1172.0
2005556,1,1172.0
2005602,1,1172.0
2005635,1,315.57
2005787,1,1187.55
2005815,2,878.28
2005877,1,1172.0
2006016,1,1172.0
2006074,2,1864.79
2006125,1,586.0
2006136,1,1172.0
2006275,1,1172.0
2006426,1,5520.64
2006740,1,1172.0
2006784,1,2368.08
2006796,1,312.9
2006811,1,1172.0
2006812,1,1172.0
2006831,1,3580.99
2006894,1,1172.0
2006901,1,1172.0
2006941,1,1172.0
2007014,1,586.0
2007163,1,1172.0
2007178,1,586.0
2007220,1,1172.0
2007372,1,1172.0
2007413,1,1172.0
2007585,1,1172.0
2007669,1,1172.0
2007724,1,79.53
2007853,1,1172.0
2007919,1,1172.0
2008113,1,1172.0
2008127,3,399213.66000000003
2008174,1,875.84
2008376,1,237.3
2008447,1,1172.0
2008483,1,1172.0
2008505,1,11276.35
2008686,1,1172.0
2008765,1,1172.0
2008815,1,5722.45
2009027,1,1172.0
2009064,1,586.0
2009138,1,1172.0
2009194,1,624.89
2009256,2,89811.14
2009411,1,1038.91
2009440,1,1172.0
2009456,1,1400.0
2009558,2,2584.54
2009573,1,1172.0
2009582,1,1172.0
2009630,1,1172.0
2009635,2,4850.139999999999
2009651,1,1172.0
2009692,1,586.0
2009731,1,1172.0
2009772,1,1172.0
2009790,1,3156.48
2009931,1,1172.0
