AREA,VEH_POWER,VEH_AGE,DRIV_AGE,BONUS_MALUS,VEH_BRAND,VEH_GAS,DENSITY,REGION,CLAIM_NB,CLAIM_MEAN_AMOUNT_CAPPED
D,8.0,0,61.0,50,B2,Regular,1005,R93,1.0,1628.0
,9.0,13,80.0,90,B13,Regular,85,R82,1.0,3215.47
D,8.0,10,54.0,55,B10,Regular,1704,R82,1.0,472.19
C,5.0,3,26.0,90,B3,Diesel,111,R82,1.0,1646.92
D,4.0,15,65.0,50,B2,Regular,1704,R82,1.0,12128.12
C,6.0,4,32.0,67,B1,Diesel,315,R82,1.0,1117.64
B,6.0,8,44.0,62,B1,Diesel,68,R82,1.0,1209.44
B,7.0,7,65.0,50,B5,Diesel,65,R82,1.0,672.81
,6.0,9,65.0,58,B3,Diesel,65,R82,1.0,1128.0
C,7.0,14,87.0,50,B2,Regular,402,R82,1.0,166.65
D,7.0,17,64.0,50,B10,Diesel,1704,R82,1.0,4573.47
D,6.0,7,,62,B2,Diesel,1704,R82,1.0,3398.41
,5.0,8,37.0,50,B1,Regular,391,R82,1.0,1128.12
C,6.0,10,45.0,50,B3,Regular,117,R82,1.0,1113.41
A,4.0,12,47.0,67,B1,Diesel,48,R82,1.0,1128.0
B,5.0,12,,62,B2,Diesel,68,R82,1.0,34062.25
D,6.0,5,32.0,60,B1,Diesel,1422,R82,1.0,70.2
D,4.0,11,42.0,85,B2,Regular,1323,R82,1.0,1128.12
D,6.0,15,50.0,75,B1,Diesel,1323,R82,1.0,1128.0
E,6.0,9,57.0,95,B1,Diesel,3657,R82,1.0,1128.12
D,4.0,9,65.0,60,B2,Regular,578,R82,1.0,2010.94
A,8.0,11,41.0,50,B14,Diesel,25,R82,1.0,50.36
D,7.0,1,27.0,90,B4,Diesel,578,R82,1.0,2645.0
D,7.0,2,43.0,106,B2,Diesel,1063,R82,1.0,70.2
D,5.0,10,56.0,72,B2,Diesel,1323,R82,1.0,1128.0
D,5.0,8,54.0,60,B1,Regular,1323,R82,1.0,1199.0
D,5.0,6,29.0,57,B1,Regular,606,R82,1.0,627.42
,9.0,16,46.0,62,B1,Regular,106,R82,1.0,1128.0
D,10.0,12,24.0,50,B5,Diesel,1323,R82,1.0,1128.0
D,8.0,15,43.0,80,B2,Regular,578,R82,1.0,4587.06
E,4.0,3,51.0,103,B6,Regular,9307,R82,2.0,1128.0
D,5.0,9,54.0,50,B1,Regular,1323,R82,1.0,1128.12
D,11.0,11,60.0,50,B3,Regular,1323,R82,1.0,791.87
C,7.0,11,35.0,67,B2,Diesel,164,R82,1.0,1128.0
C,5.0,12,28.0,100,B2,Diesel,122,R82,2.0,1128.06
E,4.0,12,60.0,50,B3,Diesel,2252,R82,1.0,124.86
D,4.0,5,71.0,50,B6,Regular,561,R82,1.0,1128.0
E,5.0,1,25.0,100,B6,Diesel,3233,R82,1.0,1128.0
D,4.0,11,42.0,50,B3,Diesel,1753,R82,1.0,11.91
D,5.0,12,,50,B2,Diesel,1753,R82,1.0,564.0
D,7.0,11,,90,B13,Diesel,1753,R82,1.0,1727.25
D,5.0,9,62.0,62,B2,Regular,1753,R82,2.0,1890.365
D,8.0,17,54.0,80,B2,Diesel,1753,R82,1.0,508.95
D,7.0,9,48.0,50,B11,Diesel,1753,R82,1.0,4840.1
D,5.0,4,65.0,67,B3,Diesel,1753,R82,1.0,9056.8
D,4.0,12,43.0,50,B2,Diesel,1753,R82,1.0,97.88
B,6.0,5,48.0,50,B1,Diesel,92,R82,1.0,1128.12
D,5.0,4,28.0,67,B3,Diesel,1753,R82,1.0,152.45
,10.0,6,52.0,50,B13,Diesel,25,R72,1.0,1128.0
C,5.0,8,54.0,50,B1,Regular,238,R72,1.0,1128.12
A,7.0,3,35.0,63,B3,Diesel,24,R72,1.0,1000.0
B,5.0,5,38.0,85,B5,Diesel,55,R72,1.0,1128.12
C,7.0,3,49.0,50,B4,Regular,485,R74,1.0,227.72
A,6.0,4,52.0,50,B3,Diesel,40,R72,1.0,3107.76
A,6.0,3,43.0,50,B2,Diesel,28,R72,1.0,5042.17
C,5.0,13,47.0,50,B6,Regular,495,R91,1.0,669.89
D,7.0,12,44.0,50,B1,Regular,935,R91,1.0,418.35
D,6.0,12,44.0,50,B1,Regular,935,R91,1.0,1128.0
E,7.0,8,54.0,55,B2,Regular,7259,R31,1.0,3469.6
E,5.0,12,49.0,50,B2,Regular,3963,R91,1.0,1128.12
D,6.0,7,37.0,56,B1,Diesel,1286,R91,1.0,1128.0
,7.0,12,32.0,52,B1,Regular,133,R91,1.0,1128.12
C,4.0,1,27.0,50,B4,Regular,276,R91,1.0,1128.12
E,12.0,24,55.0,50,B10,Diesel,3963,R91,1.0,320.75
D,9.0,12,49.0,50,B11,Regular,625,R91,1.0,1161.62
B,6.0,6,76.0,50,B2,Diesel,87,R91,1.0,2927.11
C,7.0,6,51.0,95,B1,Diesel,214,R91,1.0,1128.12
D,4.0,12,44.0,81,B1,Regular,625,R91,1.0,1128.0
E,11.0,11,29.0,53,B11,Regular,2054,R93,1.0,1128.0
D,8.0,1,38.0,50,B2,Diesel,1326,R93,1.0,1128.12
D,4.0,3,32.0,60,B6,Regular,1326,R93,1.0,5491.94
C,10.0,14,83.0,50,B2,Regular,381,R93,1.0,50000.0
C,5.0,13,34.0,63,B1,Diesel,311,R93,1.0,1128.12
C,5.0,0,46.0,50,B2,Regular,135,R93,1.0,1128.12
C,6.0,12,43.0,50,B5,Regular,173,R93,1.0,84.05
E,5.0,5,56.0,50,B4,Diesel,2733,R93,1.0,508.33
D,6.0,7,39.0,50,B1,Diesel,1326,R93,1.0,230.76
B,4.0,11,58.0,50,B1,Regular,66,R93,1.0,1278.0
B,5.0,4,72.0,50,B5,Regular,68,R93,1.0,445.59
B,6.0,14,41.0,67,B1,Diesel,54,R93,1.0,1128.12
C,5.0,2,63.0,52,B2,Regular,426,R91,1.0,1128.12
C,7.0,1,41.0,55,B2,Regular,426,R91,1.0,1128.12
D,6.0,5,32.0,56,B6,Diesel,1326,R93,1.0,1128.0
C,7.0,6,56.0,50,B11,Diesel,481,R93,1.0,59.35
D,4.0,6,41.0,50,B4,Diesel,1326,R93,1.0,72.02
D,5.0,5,37.0,118,B5,Diesel,776,R93,1.0,516.18
C,4.0,9,33.0,75,B2,Diesel,245,R93,1.0,525.76
C,6.0,2,56.0,50,B6,Diesel,481,R93,1.0,1128.12
C,10.0,2,32.0,80,B1,Diesel,245,R93,1.0,1128.12
C,4.0,2,54.0,50,B4,Regular,173,R93,1.0,1636.49
C,6.0,10,79.0,50,B1,Regular,377,R93,1.0,1128.12
B,6.0,15,64.0,64,B6,Regular,66,R93,1.0,1841.5
C,7.0,11,33.0,50,B11,Diesel,163,R93,1.0,72.02
A,8.0,11,53.0,50,B12,Regular,42,R82,1.0,4532.02
C,11.0,3,58.0,50,B12,Regular,242,R82,1.0,1128.12
B,7.0,1,54.0,62,B1,Regular,73,R82,1.0,1128.0
D,7.0,4,58.0,50,B6,Regular,653,R82,1.0,1128.12
C,5.0,2,48.0,50,B6,Diesel,242,R82,1.0,1039.6
D,7.0,7,61.0,50,B1,Regular,653,R82,1.0,1543.67
C,6.0,7,72.0,58,B1,Diesel,140,R82,1.0,1128.0
B,9.0,7,68.0,58,B1,Regular,96,R82,1.0,1128.12
C,6.0,9,53.0,62,B4,Regular,242,R82,1.0,1128.0
E,7.0,7,25.0,80,B2,Diesel,2658,R82,1.0,108.99
,8.0,9,52.0,50,B12,Regular,653,R82,1.0,81.32
B,6.0,2,44.0,50,B5,Regular,62,R43,1.0,269.8
C,6.0,5,44.0,50,B2,Diesel,357,R82,1.0,1501.76
D,11.0,12,47.0,50,B2,Regular,653,R82,1.0,1139.81
D,8.0,7,37.0,50,B13,Regular,1482,R82,1.0,996.6
D,6.0,9,37.0,112,B3,Diesel,1482,R82,1.0,2525.73
A,6.0,7,42.0,95,B1,Diesel,25,R22,1.0,1341.92
D,5.0,12,41.0,50,B2,Diesel,524,R25,1.0,304.9
A,5.0,13,66.0,52,B2,Diesel,23,R22,1.0,1128.12
C,6.0,5,52.0,50,B2,Diesel,338,R22,1.0,1128.0
D,8.0,4,58.0,50,B3,Diesel,930,R22,1.0,1128.12
E,6.0,13,42.0,57,B3,Regular,2740,R22,1.0,564.06
B,7.0,14,32.0,95,B1,Regular,51,R22,1.0,1128.12
B,5.0,7,35.0,72,B13,Diesel,74,R22,1.0,1128.12
E,7.0,3,46.0,50,B4,Regular,2740,R22,1.0,337.84
E,6.0,0,46.0,58,B3,Diesel,2740,R22,2.0,1394.305
B,5.0,3,31.0,100,B5,Regular,64,R22,1.0,1128.12
D,4.0,11,72.0,50,B1,Regular,883,R93,1.0,1524.49
C,7.0,10,74.0,50,B5,Regular,388,R93,1.0,1314.37
E,6.0,3,66.0,50,B1,Regular,2715,R93,1.0,152.45
E,7.0,2,66.0,50,B1,Regular,2715,R93,1.0,1102.08
C,4.0,7,58.0,76,B1,Regular,165,R93,2.0,1128.06
D,6.0,5,58.0,50,B2,Diesel,1403,R93,1.0,272.05
B,8.0,11,74.0,50,B13,Regular,69,R93,1.0,1128.12
D,7.0,14,56.0,50,B2,Diesel,610,R93,2.0,1128.06
B,4.0,11,52.0,50,B3,Diesel,69,R93,1.0,84.6
D,4.0,13,,50,B2,Regular,1101,R93,1.0,262.06
D,7.0,7,69.0,50,B3,Regular,1232,R93,1.0,797.9
E,10.0,13,66.0,50,B2,Regular,3744,R93,1.0,1128.12
D,7.0,9,31.0,100,B11,Regular,610,R93,1.0,4954.25
A,5.0,4,50.0,50,B14,Diesel,33,R93,1.0,243.92
D,5.0,3,46.0,50,B6,Regular,1739,R42,1.0,1128.0
D,5.0,1,68.0,52,B2,Diesel,1468,R31,1.0,1128.12
E,5.0,5,42.0,63,B3,Diesel,3374,R42,1.0,204.59
E,10.0,2,57.0,62,B13,Regular,3374,R42,1.0,2948.68
C,7.0,2,80.0,50,B6,Diesel,137,R42,1.0,333.46
E,6.0,3,27.0,90,B4,Regular,3374,R42,1.0,100.65
E,10.0,7,50.0,52,B13,Regular,3021,R53,1.0,1128.12
,5.0,2,69.0,50,B6,Diesel,436,R53,1.0,1265.27
A,5.0,8,26.0,118,B2,Diesel,42,R53,1.0,2806.62
E,7.0,7,60.0,50,B5,Diesel,3021,R53,1.0,1128.12
A,6.0,10,53.0,58,B2,Diesel,42,R53,1.0,1128.12
C,9.0,8,21.0,100,B6,Regular,436,R53,3.0,801.3000000000001
E,5.0,13,32.0,50,B3,Regular,6157,R31,1.0,116.07
,10.0,3,30.0,50,B3,Regular,542,R82,1.0,152.45
C,6.0,4,28.0,76,B3,Diesel,184,R82,1.0,856.88
E,8.0,17,36.0,57,B1,Diesel,9307,R82,1.0,184.23
A,4.0,3,62.0,50,B1,Regular,30,R82,1.0,190.3
D,6.0,7,37.0,106,B1,Diesel,761,R82,1.0,1128.12
E,7.0,13,52.0,76,B2,Regular,9307,R82,2.0,543.325
E,7.0,7,43.0,88,B6,Diesel,2586,R82,1.0,1128.12
E,9.0,13,40.0,50,B1,Regular,3628,R82,1.0,1695.16
E,6.0,4,59.0,50,B2,Diesel,9307,R82,1.0,1128.12
B,4.0,14,45.0,90,B2,Regular,100,R82,1.0,1128.0
E,8.0,16,40.0,58,B13,Diesel,9307,R82,1.0,1128.12
D,11.0,1,41.0,57,B11,Diesel,516,R82,1.0,66.55
C,6.0,12,49.0,50,B1,Diesel,246,R82,1.0,3785.89
,4.0,16,36.0,50,B1,Regular,1384,R82,1.0,315.8
C,5.0,9,58.0,50,B5,Diesel,203,R82,1.0,345.79
E,6.0,11,29.0,85,B1,Regular,3657,R82,1.0,1128.0
C,8.0,8,43.0,77,B1,Diesel,298,R82,1.0,1128.0
E,9.0,2,59.0,72,B10,Regular,8549,R82,1.0,386.37
D,8.0,3,49.0,72,B2,Diesel,1384,R82,1.0,1128.12
D,6.0,9,51.0,50,B2,Diesel,1381,R82,1.0,1128.0
D,6.0,0,38.0,50,B10,Regular,542,R82,1.0,82.05
E,7.0,7,49.0,62,B2,Regular,9307,R82,1.0,1128.0
C,7.0,8,46.0,50,B11,Diesel,467,R82,1.0,1128.12
C,4.0,12,49.0,67,B5,Regular,213,R74,1.0,750.78
A,7.0,10,46.0,50,B11,Diesel,25,R74,1.0,1128.0
C,4.0,13,38.0,62,B2,Regular,243,R74,1.0,697.47
A,6.0,14,60.0,50,B2,Diesel,10,R74,1.0,1128.12
C,7.0,4,61.0,73,B2,Diesel,213,R74,1.0,1128.0
A,7.0,9,36.0,75,B2,Diesel,6,R74,1.0,1128.12
A,8.0,11,42.0,66,B1,Diesel,5,R74,1.0,1128.0
C,7.0,8,59.0,50,B2,Regular,213,R74,1.0,1128.0
A,4.0,11,29.0,76,B3,Diesel,5,R74,1.0,3450.16
C,4.0,5,29.0,67,B1,Regular,132,R31,1.0,1128.0
C,4.0,3,78.0,50,B1,Regular,116,R31,1.0,1890.25
C,6.0,10,24.0,76,B1,Diesel,135,R31,1.0,4625.19
B,5.0,2,50.0,50,B2,Diesel,52,R31,1.0,2303.65
C,5.0,5,43.0,50,B12,Regular,483,R31,1.0,5259.23
D,4.0,11,29.0,80,B6,Regular,817,R31,1.0,235.1
D,7.0,13,34.0,68,B1,Regular,675,R91,1.0,150.61
B,5.0,8,31.0,68,B5,Diesel,91,R24,1.0,1759.61
D,5.0,12,44.0,50,B2,Regular,1313,R24,1.0,1128.12
D,6.0,2,59.0,50,B1,Diesel,1313,R24,1.0,1182.71
B,6.0,10,46.0,50,B1,Diesel,84,R24,1.0,108.23
E,10.0,11,78.0,50,B5,Regular,4128,R52,1.0,106.98
D,12.0,9,57.0,62,B13,Regular,1457,R52,1.0,63.86
,7.0,3,60.0,50,B4,Regular,4128,R52,1.0,1128.0
E,8.0,5,46.0,50,B10,Diesel,4128,R52,1.0,1647.53
C,9.0,3,52.0,56,B1,Diesel,208,R52,1.0,61.53
E,4.0,6,48.0,52,B2,Regular,4128,R52,1.0,1232.69
D,6.0,4,,57,B1,Diesel,522,R52,1.0,919.64
C,8.0,4,48.0,50,B2,Diesel,204,R52,1.0,73.22
C,6.0,11,,50,B1,Diesel,204,R52,1.0,2901.97
E,4.0,8,51.0,77,B6,Regular,4128,R52,1.0,1128.0
B,7.0,9,70.0,50,B2,Diesel,51,R52,1.0,369.19
E,7.0,2,71.0,55,B2,Regular,2575,R52,1.0,1128.0
F,11.0,0,31.0,63,B14,Diesel,13520,R11,1.0,1128.12
F,6.0,11,51.0,50,B2,Regular,27000,R11,1.0,364.67
C,5.0,3,30.0,57,B3,Diesel,102,R23,1.0,422.16
B,5.0,11,47.0,95,B14,Diesel,57,R24,1.0,2652.61
B,5.0,13,31.0,76,B2,Diesel,57,R24,1.0,783.79
C,5.0,7,49.0,50,B2,Diesel,405,R24,1.0,983.87
E,6.0,11,36.0,68,B14,Regular,4762,R93,1.0,1543.57
C,6.0,19,33.0,95,B1,Regular,433,R93,1.0,1128.12
C,8.0,11,51.0,50,B11,Regular,132,R93,1.0,1128.0
D,6.0,9,32.0,54,B3,Regular,987,R93,1.0,166.94
E,7.0,8,60.0,50,B2,Regular,4762,R93,1.0,77.75
E,14.0,0,54.0,50,B14,Regular,2733,R93,1.0,603.44
E,5.0,3,53.0,68,B6,Regular,2733,R93,2.0,700.215
E,4.0,12,79.0,50,B14,Regular,3868,R93,1.0,1128.12
E,4.0,6,47.0,73,B2,Regular,2733,R93,1.0,1128.0
C,5.0,2,36.0,55,B1,Diesel,262,R93,1.0,284.32
E,7.0,10,39.0,50,B4,Regular,4762,R93,1.0,7128.0
E,7.0,11,40.0,50,B3,Regular,2733,R93,1.0,505.62
D,10.0,8,48.0,50,B4,Regular,626,R93,1.0,408.52
D,5.0,4,70.0,62,B2,Regular,1400,R93,1.0,1128.12
C,4.0,5,48.0,50,B2,Diesel,336,R93,1.0,1461.65
E,4.0,6,61.0,50,B2,Regular,4762,R93,1.0,919.76
D,5.0,4,53.0,62,B3,Diesel,1974,R54,1.0,1128.0
D,6.0,3,70.0,50,B2,Regular,1974,R54,1.0,3641.91
A,4.0,12,29.0,51,B2,Diesel,41,R54,1.0,1128.12
D,7.0,5,27.0,68,B2,Regular,1982,R54,1.0,1128.12
C,4.0,9,46.0,50,B2,Regular,128,R54,1.0,1128.0
D,11.0,7,33.0,57,B12,Diesel,1974,R54,1.0,1128.12
C,5.0,15,68.0,50,B2,Regular,435,R54,1.0,1993.3
,5.0,7,45.0,57,B4,Diesel,80,R54,1.0,77.3
D,6.0,8,42.0,50,B6,Regular,1203,R54,1.0,1128.0
,11.0,11,,90,B2,Regular,1253,R73,1.0,790.67
C,7.0,4,50.0,50,B3,Regular,353,R54,1.0,1128.0
D,6.0,8,40.0,64,B2,Diesel,1974,R54,1.0,1128.12
C,5.0,12,31.0,118,B3,Regular,238,R54,1.0,1128.0
D,10.0,12,24.0,90,B2,Regular,1974,R54,1.0,781.79
C,12.0,10,33.0,85,B3,Regular,192,R24,1.0,2122.36
D,9.0,11,38.0,60,B2,Regular,1313,R24,1.0,558.46
C,4.0,5,47.0,50,B1,Regular,102,R24,1.0,2263.03
,6.0,4,78.0,50,B6,Regular,1313,R24,1.0,1128.0
D,7.0,3,47.0,68,B13,Diesel,1313,R24,1.0,1128.12
,9.0,10,52.0,72,B2,Regular,1313,R24,1.0,1128.12
D,8.0,1,44.0,50,B1,Regular,1313,R24,1.0,1128.12
B,5.0,2,51.0,57,B2,Regular,73,R24,1.0,1128.12
B,6.0,9,48.0,55,B1,Diesel,83,R24,1.0,940.89
D,5.0,2,23.0,90,B3,Diesel,1313,R24,1.0,1252.95
C,12.0,0,46.0,50,B10,Diesel,298,R24,1.0,1321.73
A,7.0,16,63.0,53,B1,Regular,29,R24,1.0,1128.12
D,6.0,4,55.0,50,B2,Diesel,614,R24,1.0,60.08
B,5.0,2,56.0,50,B6,Regular,86,R24,1.0,3959.61
A,5.0,0,26.0,72,B3,Diesel,32,R24,1.0,1515.44
,8.0,5,25.0,100,B2,Regular,40,R24,1.0,1128.12
D,9.0,7,30.0,85,B2,Regular,1313,R24,1.0,1128.12
D,5.0,17,40.0,125,B1,Regular,1313,R24,1.0,1128.12
,5.0,14,46.0,50,B2,Regular,1314,R24,1.0,72.75
D,5.0,2,24.0,76,B1,Diesel,1313,R24,1.0,78.16
C,7.0,9,26.0,68,B5,Regular,105,R24,1.0,179.02
D,6.0,5,48.0,50,B2,Diesel,614,R24,1.0,1315.79
C,5.0,9,47.0,50,B2,Diesel,372,R41,1.0,1128.12
C,5.0,5,35.0,75,B3,Diesel,490,R41,1.0,534.03
C,7.0,15,43.0,50,B10,Regular,478,R41,1.0,1128.12
C,6.0,15,62.0,50,B4,Regular,305,R41,1.0,116.37
C,5.0,2,49.0,50,B2,Regular,262,R41,1.0,1524.49
A,5.0,4,,50,B2,Regular,34,R41,1.0,907.79
D,6.0,3,70.0,58,B1,Diesel,1601,R41,1.0,3155.47
D,5.0,9,45.0,50,B5,Diesel,1601,R41,2.0,1063.495
,5.0,9,36.0,60,B5,Diesel,2951,R41,1.0,1128.12
D,6.0,3,51.0,62,B2,Diesel,1601,R41,1.0,5028.14
C,6.0,3,40.0,50,B2,Diesel,120,R41,1.0,1128.12
B,4.0,6,,50,B6,Regular,63,R41,1.0,349.73
B,6.0,4,,50,B2,Diesel,79,R41,1.0,18753.6
D,14.0,9,26.0,118,B3,Regular,1601,R41,1.0,1203.06
C,6.0,13,41.0,62,B3,Regular,478,R41,1.0,1128.0
E,4.0,3,72.0,55,B2,Regular,2951,R41,1.0,1128.0
D,6.0,3,56.0,68,B1,Regular,1601,R41,1.0,725.97
F,5.0,3,50.0,57,B1,Regular,27000,R11,1.0,564.0
E,6.0,1,45.0,81,B13,Diesel,3341,R11,1.0,1128.0
D,5.0,10,36.0,54,B4,Diesel,1191,R11,1.0,80.85
B,4.0,11,46.0,50,B1,Regular,56,R11,1.0,369.22
C,6.0,7,,90,B2,Diesel,303,R11,2.0,1727.955
B,7.0,10,29.0,54,B1,Regular,51,R82,1.0,1128.0
F,6.0,7,37.0,76,B2,Diesel,27000,R11,1.0,4503.2
D,8.0,1,53.0,50,B10,Diesel,1191,R11,1.0,1128.0
C,13.0,9,51.0,50,B11,Regular,243,R11,1.0,1128.0
B,8.0,5,64.0,100,B10,Diesel,83,R11,1.0,1128.12
D,9.0,13,22.0,95,B3,Regular,1191,R11,1.0,1128.0
C,6.0,4,76.0,50,B13,Diesel,269,R11,1.0,1478.09
C,11.0,8,28.0,90,B2,Regular,471,R11,1.0,986.68
D,10.0,7,31.0,100,B4,Regular,1064,R24,1.0,1337.78
E,6.0,14,23.0,93,B2,Regular,4685,R11,1.0,1128.0
C,6.0,5,28.0,80,B2,Diesel,424,R11,1.0,434.09
D,6.0,12,18.0,125,B1,Diesel,906,R11,1.0,1128.0
B,5.0,6,49.0,50,B4,Diesel,54,R25,1.0,75.94
B,5.0,1,49.0,50,B2,Diesel,54,R25,1.0,1128.0
D,6.0,10,29.0,64,B12,Regular,1326,R93,1.0,1128.0
C,6.0,5,45.0,50,B12,Regular,111,R25,1.0,1128.12
B,4.0,7,59.0,51,B1,Regular,54,R25,1.0,1435.99
,10.0,16,45.0,50,B10,Regular,117,R25,1.0,1128.12
E,15.0,2,26.0,72,B12,Regular,2472,R82,1.0,1128.0
E,7.0,12,,112,B2,Regular,4646,R82,1.0,1128.12
D,6.0,3,49.0,55,B2,Regular,745,R82,1.0,535.92
E,8.0,16,28.0,95,B1,Diesel,5449,R82,2.0,1128.06
C,5.0,6,30.0,50,B4,Regular,339,R82,1.0,1128.0
C,6.0,12,22.0,80,B1,Regular,194,R82,1.0,1128.0
C,7.0,4,42.0,50,B1,Regular,339,R82,1.0,1128.12
E,7.0,8,,58,B4,Regular,5449,R82,1.0,8134.61
E,5.0,8,53.0,60,B1,Regular,4646,R82,1.0,81.27
C,4.0,7,28.0,68,B5,Regular,476,R82,1.0,210.62
E,7.0,2,67.0,50,B12,Diesel,5449,R82,1.0,711.23
E,8.0,13,41.0,80,B12,Regular,4646,R82,1.0,567.13
E,8.0,13,41.0,100,B12,Regular,4646,R82,1.0,1421.5
,11.0,12,61.0,50,B2,Regular,5449,R82,1.0,1128.0
E,5.0,12,27.0,68,B4,Regular,4646,R82,1.0,1128.12
E,6.0,12,46.0,50,B1,Diesel,5449,R82,1.0,871.47
C,6.0,7,26.0,76,B13,Diesel,200,R82,1.0,89.0
B,5.0,1,24.0,85,B5,Regular,88,R82,1.0,72.55
E,10.0,12,52.0,76,B10,Diesel,5449,R82,1.0,695.98
E,10.0,8,53.0,50,B2,Diesel,5449,R82,1.0,1128.12
D,5.0,4,53.0,50,B1,Regular,509,R82,1.0,86.84
E,8.0,9,24.0,85,B11,Regular,5449,R82,1.0,1757.82
C,8.0,5,42.0,72,B3,Diesel,389,R54,1.0,320.01
A,12.0,23,33.0,51,B10,Diesel,36,R52,1.0,1128.0
D,7.0,3,26.0,132,B2,Regular,881,R54,1.0,638.15
E,7.0,6,37.0,51,B10,Diesel,2415,R82,1.0,66.36
E,5.0,5,23.0,90,B1,Diesel,2415,R82,1.0,965.49
E,6.0,11,39.0,51,B1,Regular,2415,R82,1.0,394.37
E,8.0,7,52.0,100,B1,Diesel,2415,R82,1.0,73.66
C,7.0,5,,62,B6,Diesel,232,R82,1.0,1128.12
C,4.0,13,47.0,62,B2,Regular,214,R82,1.0,1128.12
C,4.0,14,58.0,50,B2,Regular,232,R82,1.0,2652.49
A,5.0,13,41.0,78,B4,Regular,43,R82,1.0,1220.89
E,4.0,14,25.0,100,B1,Diesel,2415,R82,1.0,1128.12
C,5.0,8,44.0,76,B2,Diesel,108,R82,1.0,5471.23
C,6.0,1,60.0,50,B1,Diesel,286,R82,1.0,29.54
C,5.0,10,20.0,100,B3,Diesel,213,R74,1.0,750.74
E,6.0,14,18.0,100,B3,Regular,2252,R82,2.0,318.625
C,5.0,10,45.0,50,B5,Regular,305,R82,1.0,1128.0
,6.0,9,33.0,50,B2,Diesel,1468,R31,1.0,1136.65
D,8.0,6,47.0,50,B3,Regular,1466,R31,1.0,1128.0
C,6.0,7,32.0,83,B1,Diesel,109,R93,1.0,1128.0
D,6.0,10,79.0,106,B1,Regular,1466,R31,1.0,1128.12
D,4.0,0,32.0,50,B3,Diesel,1386,R31,1.0,777.91
D,6.0,12,44.0,50,B1,Diesel,1986,R31,1.0,4812.06
C,7.0,1,31.0,62,B1,Diesel,269,R31,1.0,1142.51
D,4.0,4,86.0,50,B2,Regular,1353,R31,1.0,1334.8
C,4.0,11,33.0,53,B1,Diesel,357,R31,1.0,247.77
C,4.0,8,33.0,50,B4,Diesel,357,R31,1.0,1126.67
D,5.0,12,,71,B4,Regular,783,R31,1.0,1128.12
,6.0,15,36.0,50,B1,Diesel,1907,R31,1.0,19.93
E,6.0,10,68.0,50,B1,Regular,2795,R31,1.0,1128.0
D,6.0,2,40.0,50,B1,Diesel,1282,R31,1.0,558.88
D,5.0,14,,62,B2,Regular,617,R31,2.0,1128.12
D,6.0,8,35.0,50,B1,Diesel,1466,R31,1.0,155.42
D,10.0,14,50.0,50,B2,Diesel,1273,R31,1.0,265.82
D,7.0,11,45.0,50,B2,Diesel,1123,R31,1.0,1206.58
E,8.0,1,45.0,50,B10,Diesel,2949,R31,1.0,19056.13
D,6.0,5,28.0,76,B1,Diesel,1466,R31,1.0,352.15
E,7.0,2,44.0,50,B3,Regular,7259,R31,1.0,1240.26
A,6.0,4,72.0,50,B1,Diesel,35,R72,1.0,1128.0
E,7.0,6,58.0,60,B2,Diesel,3301,R73,1.0,387.03
B,5.0,7,44.0,50,B5,Diesel,57,R72,1.0,1917.61
B,5.0,16,61.0,50,B1,Diesel,58,R72,1.0,1128.12
A,6.0,1,78.0,52,B2,Diesel,44,R72,2.0,1128.06
A,7.0,5,42.0,50,B1,Diesel,12,R73,1.0,1128.12
C,6.0,10,29.0,64,B1,Regular,127,R72,1.0,1128.0
C,4.0,13,65.0,50,B1,Regular,280,R72,2.0,1263.275
C,7.0,10,29.0,60,B2,Regular,156,R73,1.0,2163.35
C,5.0,11,39.0,95,B2,Regular,128,R24,1.0,1860.8
D,6.0,4,40.0,66,B6,Diesel,1313,R24,1.0,564.06
D,5.0,11,45.0,50,B2,Diesel,1313,R24,1.0,5628.12
C,5.0,7,64.0,50,B1,Regular,369,R24,1.0,1128.12
B,4.0,12,48.0,60,B1,Regular,91,R24,1.0,3777.08
D,4.0,3,49.0,50,B12,Regular,1313,R24,2.0,87.375
A,6.0,4,56.0,50,B5,Regular,34,R24,1.0,564.0
D,5.0,3,29.0,95,B1,Diesel,1313,R24,1.0,2753.15
C,4.0,4,49.0,52,B1,Regular,221,R53,2.0,879.305
D,7.0,3,23.0,65,B1,Regular,1602,R53,1.0,6300.36
D,5.0,8,20.0,100,B5,Diesel,722,R53,1.0,1059.76
B,6.0,12,29.0,85,B2,Diesel,55,R53,1.0,1128.12
C,4.0,9,20.0,85,B2,Regular,100,R53,1.0,37.33
C,5.0,7,70.0,75,B2,Diesel,143,R53,1.0,1228.0
D,7.0,3,38.0,57,B2,Diesel,1579,R53,1.0,1128.12
B,5.0,9,42.0,50,B5,Diesel,57,R53,1.0,1128.0
C,7.0,3,32.0,51,B2,Diesel,270,R82,1.0,15.67
E,7.0,5,39.0,76,B5,Regular,3688,R82,1.0,834.39
D,7.0,1,73.0,68,B4,Regular,1110,R82,2.0,694.15
E,5.0,3,24.0,90,B3,Diesel,3430,R82,1.0,4677.45
E,7.0,14,36.0,118,B2,Regular,3688,R82,1.0,6861.32
C,8.0,11,47.0,52,B1,Diesel,141,R82,1.0,1128.12
E,6.0,4,73.0,50,B4,Regular,3688,R82,1.0,1128.0
